unnamed: 0,date,ticker,iv_current,z_score,tau_flag,iv_1d_chg,iv_7d_chg,pre_tau_buildup,reflexive_overdrive,skew_premium,reflexive_panic,preemptive_skew,tau_blindspot,month,iv_z,skew_z,reflexivity_score,stress_color,color_score,tau_weight,reflexivity_continuous_score,reflexivity_score_v2,price_gap_score,volume_spike_score,reflexivity_score_v2_extended,subclass,is_subclass_peak,expected_subclass_stress
635,2025-01-28,KKR,0.3514,0.0,0.0,0.0005,-0.0030999999999999,False,False,-0.0999999999999996,False,False,False,2025-01,-0.6532882994875083,0.2161868082484388,-0.4371014912390695,neutral,0,0.0,-0.4371014912390695,-0.4371014912390695,0,0,-0.4371014912390695,Alt Manager,False,False
636,2025-01-29,KKR,0.357,0.0,0.0,0.0055999999999999,0.0112999999999999,False,False,2.1,False,False,False,2025-01,-0.6038262553117217,1.1646462612803106,0.5608200059685888,neutral,0,0.0,0.5608200059685888,0.5608200059685888,0,0,0.5608200059685888,Alt Manager,False,True
637,2025-01-30,KKR,0.3459,0.0,0.0,-0.0110999999999999,0.0098999999999999,False,False,0.2000000000000001,False,False,False,2025-01,-0.7018670928744416,0.3455221882073304,-0.3563449046671111,neutral,0,0.0,-0.3563449046671111,-0.3563449046671112,0,0,-0.3563449046671112,Alt Manager,False,True
638,2025-01-31,KKR,0.3513,0.0,0.0,0.0054,0.0237999999999999,False,False,1.2000000000000002,False,False,False,2025-01,-0.6541715502763615,0.7766401214036359,0.1224685711272743,neutral,0,0.0,0.1224685711272743,0.1224685711272743,0,0,0.1224685711272743,Alt Manager,False,True
639,2025-02-03,KKR,0.3575,0.0,0.0,0.0061999999999999,0.0188999999999999,False,False,-0.8000000000000007,False,False,False,2025-02,-0.5994100013674551,-0.0855957449889755,-0.6850057463564306,neutral,0,0.0,-0.6850057463564306,-0.6850057463564306,0,0,-0.6850057463564306,Alt Manager,False,True
640,2025-02-04,KKR,0.3381,-3.304028273665584,1.0,-0.0193999999999999,0.0252999999999999,False,False,2.1,False,False,False,2025-02,-0.7707606544050013,1.1646462612803106,0.3938856068753092,neutral,0,1.0,1.3938856068753092,1.3938856068753092,0,0,1.3938856068753092,Alt Manager,False,False
641,2025-02-05,KKR,0.3088,0.0,0.0,-0.0292999999999999,-0.0420999999999999,False,False,0.0,False,False,False,2025-02,-1.0295531355390275,0.2592986015680692,-0.7702545339709583,neutral,0,0.0,-0.7702545339709583,-0.7702545339709583,0,0,-0.7702545339709583,Alt Manager,False,True
642,2025-02-06,KKR,0.3031,0.0,0.0,-0.0057,-0.0483,False,False,0.6000000000000005,False,False,False,2025-02,-1.0798984305036678,0.5179693614858527,-0.5619290690178151,neutral,0,0.0,-0.5619290690178151,-0.5619290690178151,0,0,-0.5619290690178151,Alt Manager,False,True
643,2025-02-07,KKR,0.3135,0.0,0.0,0.0104,-0.0434999999999999,False,False,0.5999999999999996,False,False,False,2025-02,-0.9880403484629212,0.5179693614858524,-0.4700709869770687,neutral,0,0.0,-0.4700709869770687,-0.4700709869770688,0,0,-0.4700709869770688,Alt Manager,False,False
644,2025-02-10,KKR,0.3017,0.0,0.0,-0.0117999999999999,-0.0441999999999999,False,False,-0.2000000000000001,False,False,False,2025-02,-1.092263941547614,0.173075014928808,-0.919188926618806,neutral,0,0.0,-0.919188926618806,-0.919188926618806,0,0,-0.919188926618806,Alt Manager,False,True
645,2025-02-11,KKR,0.3107,0.0,0.0,0.0089999999999999,-0.0406,False,False,2.8,False,False,False,2025-02,-1.0127713705508146,1.4664288145177249,0.4536574439669101,neutral,0,0.0,0.4536574439669101,0.4536574439669103,0,0,0.4536574439669103,Alt Manager,False,True
646,2025-02-12,KKR,0.3302,0.0,0.0,0.0195,-0.0272999999999999,False,False,2.2,False,False,False,2025-02,-0.8405374667244147,1.2077580545999416,0.3672205878755269,neutral,0,0.0,0.3672205878755269,0.3672205878755269,0,0,0.3672205878755269,Alt Manager,False,True
647,2025-02-13,KKR,0.343,0.0,0.0,0.0128,0.0049,False,False,-0.8000000000000007,False,False,False,2025-02,-0.7274813657511879,-0.0855957449889755,-0.8130771107401634,neutral,0,0.0,-0.8130771107401634,-0.8130771107401634,0,0,-0.8130771107401634,Alt Manager,False,True
648,2025-02-14,KKR,0.3206,0.0,0.0,-0.0224,0.0117999999999999,False,False,0.0,False,False,False,2025-02,-0.9253295424543344,0.2592986015680692,-0.6660309408862652,neutral,0,0.0,-0.6660309408862652,-0.6660309408862652,0,0,-0.6660309408862652,Alt Manager,False,False
649,2025-02-17,KKR,0.3206,0.0,0.0,0.0,0.0175,False,False,0.0,False,False,False,2025-02,-0.9253295424543344,0.2592986015680692,-0.6660309408862652,neutral,0,0.0,-0.6660309408862652,-0.6660309408862652,0,0,-0.6660309408862652,Alt Manager,False,False
650,2025-02-18,KKR,0.3237,0.0,0.0,0.0030999999999999,0.0101999999999999,False,False,0.0,False,False,False,2025-02,-0.8979487679998813,0.2592986015680692,-0.638650166431812,neutral,0,0.0,-0.638650166431812,-0.638650166431812,0,0,-0.638650166431812,Alt Manager,False,True
651,2025-02-19,KKR,0.3223,0.0,0.0,-0.0014,0.0205999999999999,False,False,-4.199999999999999,False,False,False,2025-02,-0.910314279043828,-1.551396717856414,-2.461710996900242,neutral,0,0.0,-2.461710996900242,-2.461710996900242,0,0,-2.461710996900242,Alt Manager,False,False
652,2025-02-20,KKR,0.3459,0.0,0.0,0.0236,0.0352,False,False,0.0,False,False,False,2025-02,-0.7018670928744416,0.2592986015680692,-0.4425684913063724,neutral,0,0.0,-0.4425684913063724,-0.4425684913063724,0,0,-0.4425684913063724,Alt Manager,False,False
653,2025-02-21,KKR,0.3454,0.0,0.0,-0.0005,0.0151999999999999,False,False,-2.7,False,False,False,2025-02,-0.7062833468187083,-0.904719818061956,-1.6110031648806642,neutral,0,0.0,-1.6110031648806642,-1.6110031648806644,0,0,-1.6110031648806644,Alt Manager,False,False
654,2025-02-24,KKR,0.3801,0.0,0.0,0.0347,0.0370999999999999,False,False,3.2,False,False,False,2025-02,-0.399795323086602,1.638875987796247,1.239080664709645,yellow,1,0.0,1.239080664709645,1.239080664709645,0,0,1.239080664709645,Alt Manager,False,True
655,2025-02-25,KKR,0.3922,0.0,0.0,0.0121,0.0716,True,False,1.9000000000000004,False,False,False,2025-02,-0.2929219776353488,1.07842267464105,0.785500697005701,yellow,1,0.0,0.785500697005701,0.7855006970057011,0,0,0.7855006970057011,Alt Manager,False,False
656,2025-02-26,KKR,0.3964,0.0,0.0,0.0041999999999999,0.0757999999999999,True,False,1.7000000000000002,False,False,False,2025-02,-0.255825444503509,0.9921990880017888,0.7363736434982797,neutral,0,0.0,0.7363736434982797,0.7363736434982797,0,0,0.7363736434982797,Alt Manager,False,False
657,2025-02-27,KKR,0.4019,0.0,0.0,0.0055,0.0781999999999999,True,False,-0.7999999999999998,False,False,False,2025-02,-0.2072466511165757,-0.0855957449889751,-0.2928423961055508,neutral,0,0.0,-0.2928423961055508,-0.2928423961055508,0,0,-0.2928423961055508,Alt Manager,False,False
658,2025-02-28,KKR,0.3732,0.0,0.0,-0.0287,0.0509,True,False,0.3999999999999994,False,False,False,2025-02,-0.460739627517482,0.4317457748465911,-0.0289938526708908,neutral,0,0.0,-0.0289938526708908,-0.0289938526708908,0,0,-0.0289938526708908,Alt Manager,False,False
659,2025-03-03,KKR,0.3932,0.0,0.0,0.02,0.0473,False,False,-2.200000000000001,False,False,False,2025-03,-0.2840894697468155,-0.6891608514638035,-0.9732503212106188,neutral,0,0.0,-0.9732503212106188,-0.9732503212106188,0,0,-0.9732503212106188,Alt Manager,False,False
660,2025-03-04,KKR,0.4371,-2.9222267856333226,1.0,0.0438999999999999,0.0917,True,False,1.9000000000000004,False,False,False,2025-03,0.1036576265597972,1.07842267464105,1.1820803012008472,yellow,1,0.9740755952111076,2.1561558964119545,2.156155896411955,0,0,2.156155896411955,Alt Manager,True,False
661,2025-03-05,KKR,0.4361,0.0,0.0,-0.001,0.0559999999999999,True,False,1.6000000000000003,False,False,False,2025-03,0.0948251186712638,0.9490872946821582,1.043912413353422,yellow,1,0.0,1.043912413353422,1.043912413353422,0,0,1.043912413353422,Alt Manager,False,False
662,2025-03-06,KKR,0.4646,0.0,0.0,0.0285,0.0724,True,False,1.5,False,False,False,2025-03,0.3465515934944637,0.9059755013625276,1.252527094856991,yellow,1,0.0,1.252527094856991,1.252527094856991,0,0,1.252527094856991,Alt Manager,False,False
